Reference,gr,Latitude,Longitude
TBD2003043202,800,27.852667,-82.39735
TBD2003043301,181,27.687317,-82.5213
TBD2003043302,181,27.685533,-82.520417
TBD2003043303,181,27.684817,-82.5199
TBD2003043304,181,27.683133,-82.5184
TBD2003043305,181,27.680867,-82.519
TBD2003043306,181,27.68105,-82.518517
TBD2003043307,181,27.682233,-82.518117
TBD2003043308,181,27.683017,-82.517767
TBD2003043309,181,27.685067,-82.519
TBD2003043310,181,27.6973,-82.515283
TBD2003043311,181,27.684517,-82.524833
TBD2003043401,800,27.846033,-82.395583
TBD2003043402,800,27.82735,-82.397217
TBD2003043403,251,27.885083,-82.404883
TBD2003043501,800,27.703083,-82.4473
TBD2003043502,800,27.708583,-82.4627
TBD2003043503,800,27.720717,-82.486383
TBD2003043504,800,27.702183,-82.446783
TBD2003043601,251,27.668667,-82.539567
TBD2003043602,251,27.666167,-82.541383
TBD2003043603,251,27.668917,-82.539667
TBD2003043604,251,27.657233,-82.547183
TBD2003043605,251,27.658283,-82.545783
TBD2003043606,251,27.664017,-82.54305
TBD2003043607,251,27.646,-82.554817
TBD2003043608,251,27.6458,-82.555517
TBD2003053101,800,27.845967,-82.39555
TBD2003053102,800,27.855733,-82.386683
TBD2003053103,800,27.850683,-82.39705
TBD2003053201,800,27.746733,-82.47485
TBD2003053202,800,27.748267,-82.466467
TBD2003053203,800,27.759317,-82.441083
TBD2003053204,800,27.765667,-82.432517
TBD2003053301,181,27.869117,-82.428833
TBD2003053302,181,27.813467,-82.400033
TBD2003053303,181,27.813917,-82.398917
TBD2003053304,181,27.817267,-82.398433
TBD2003053305,181,27.8145,-82.394767
TBD2003053306,181,27.814233,-82.3978
TBD2003053307,181,27.813117,-82.4009
TBD2003053308,181,27.87925,-82.401583
TBD2003053309,181,27.897483,-82.412417
TBD2003053310,181,27.894233,-82.410717
TBD2003053401,251,27.822383,-82.390533
TBD2003053402,251,27.86125,-82.40065
TBD2003053501,251,27.699733,-82.5129
TBD2003053502,251,27.698333,-82.514067
TBD2003053503,251,27.702433,-82.506233
TBD2003053504,251,27.703967,-82.505383
TBD2003053601,800,27.6791,-82.531
TBD2003053602,800,27.682983,-82.498917
TBD2003053603,800,27.6993,-82.520533
TBD2003053604,800,27.7066,-82.512267
TBD2003063101,251,27.8754,-82.42475
TBD2003063102,251,27.83125,-82.395617
TBD2003063201,800,27.835767,-82.392667
TBD2003063202,800,27.83685,-82.391233
TBD2003063203,800,27.837117,-82.392567
TBD2003063301,181,27.708167,-82.5077
TBD2003063302,181,27.7092,-82.506067
TBD2003063303,181,27.710383,-82.505067
TBD2003063304,181,27.709867,-82.501733
TBD2003063305,181,27.710933,-82.5012
TBD2003063306,181,27.707383,-82.502833
TBD2003063307,181,27.70825,-82.502433
TBD2003063308,181,27.705833,-82.502167
TBD2003063309,181,27.705383,-82.4996
TBD2003063310,181,27.716583,-82.49515
TBD2003063311,181,27.715483,-82.497617
TBD2003063312,181,27.707367,-82.511683
TBD2003063401,800,27.703067,-82.447667
TBD2003063402,800,27.708533,-82.462517
TBD2003063403,800,27.69985,-82.454817
TBD2003063404,800,27.702933,-82.447217
TBD2003063501,800,27.852383,-82.548367
TBD2003063601,800,27.679533,-82.532517
TBD2003063602,800,27.64305,-82.558383
TBD2003063603,800,27.606917,-82.5752
TBD2003063701,800,27.85225,-82.39745
TBD2003063702,800,27.845867,-82.395417
TBD2003063703,800,27.8584,-82.346817
TBD2003073101,800,27.859533,-82.402883
TBD2003073102,800,27.871383,-82.40295
TBD2003073103,800,27.879783,-82.40225
TBD2003073104,800,27.869083,-82.428867
TBD2003073201,800,27.846017,-82.395567
TBD2003073202,800,27.835783,-82.39265
TBD2003073301,181,27.843133,-82.393817
TBD2003073302,181,27.837133,-82.39245
TBD2003073303,181,27.824783,-82.395333
TBD2003073304,181,27.822367,-82.3926
TBD2003073305,181,27.822317,-82.3892
TBD2003073306,181,27.814217,-82.39785
TBD2003073307,181,27.817133,-82.3984
TBD2003073308,181,27.789033,-82.407467
TBD2003073309,181,27.845117,-82.396633
TBD2003073310,181,27.865217,-82.402033
TBD2003073311,181,27.8807,-82.40235
TBD2003073312,181,27.883383,-82.403933
TBD2003073313,181,27.89435,-82.410917
TBD2003073401,800,27.7037,-82.4494
TBD2003073402,800,27.71215,-82.4605
TBD2003073403,800,27.71045,-82.48815
TBD2003073404,800,27.7031,-82.447583
TBD2003073601,800,27.60765,-82.573233
TBD2003073602,800,27.585733,-82.599033
TBD2003073603,800,27.682833,-82.52825
TBD2003073701,800,27.85235,-82.3974
TBD2003073702,800,27.845767,-82.3955
TBD2003083101,800,27.881683,-82.539667
TBD2003083102,800,27.8707,-82.4283
TBD2003083201,800,27.836617,-82.39135
TBD2003083202,800,27.837117,-82.391667
TBD2003083203,800,27.837117,-82.391867
TBD2003083301,181,27.871817,-82.402967
TBD2003083302,181,27.873117,-82.403183
TBD2003083303,181,27.879483,-82.4012
TBD2003083304,181,27.8878,-82.406133
TBD2003083305,181,27.869017,-82.428983
TBD2003083306,181,27.81935,-82.398817
TBD2003083307,181,27.85285,-82.398333
TBD2003083401,251,27.822583,-82.390483
TBD2003083402,251,27.86005,-82.402817
TBD2003083403,251,27.8749,-82.424833
TBD2003083501,800,27.75075,-82.465617
TBD2003083502,800,27.689483,-82.4508
TBD2003083503,800,27.703217,-82.4473
TBD2003083601,800,27.605667,-82.579033
TBD2003083602,800,27.59605,-82.583317
TBD2003085001,800,27.8148,-82.403683
TBD2003085002,800,27.813317,-82.402967
TBD2003085003,800,27.816,-82.398383
TBD2003085004,800,27.814683,-82.401483
TBD2003085101,800,27.78095,-82.62325
TBD2003085102,800,27.806317,-82.60155
TBD2003085103,800,27.807117,-82.60005
TBD2003085104,800,27.84295,-82.620533
TBD2003085105,800,27.842967,-82.622967
TBD2003085106,800,27.84145,-82.621517
TBD2003090101,251,27.888567,-82.40835
TBD2003090102,251,27.896983,-82.433083
TBD2003090103,251,27.86175,-82.404467
TBD2003090201,251,27.999433,-82.623783
TBD2003090202,251,27.982833,-82.604967
TBD2003090203,251,27.985833,-82.607367
TBD2003090204,251,27.987083,-82.61045
TBD2003093101,800,27.86625,-82.402483
TBD2003093102,800,27.879183,-82.403467
TBD2003093201,800,27.85925,-82.38425
TBD2003093202,800,27.845983,-82.3955
TBD2003093203,800,27.8372,-82.391467
TBD2003093204,800,27.822533,-82.39675
TBD2003093205,800,27.822283,-82.439183
TBD2003093301,800,27.6895,-82.450917
TBD2003093302,800,27.703133,-82.447367
TBD2003093303,800,27.703717,-82.448983
TBD2003093304,800,27.6895,-82.450917
TBD2003093305,800,27.678883,-82.431217
TBD2003093401,251,27.696983,-82.514317
TBD2003093402,251,27.6046,-82.57825
TBD2003093501,181,27.680967,-82.5191
TBD2003093502,181,27.68215,-82.5207
TBD2003093503,181,27.685483,-82.523633
TBD2003093504,181,27.713817,-82.491533
TBD2003093505,181,27.710983,-82.48975
TBD2003093506,181,27.710783,-82.488217
TBD2003093507,181,27.7112,-82.4839
TBD2003093508,181,27.6823,-82.530417
TBD2003093601,800,27.682833,-82.53025
TBD2003093602,800,27.696783,-82.515383
TBD2003100101,251,27.8237,-82.388083
TBD2003100102,251,27.826833,-82.394733
TBD2003100104,251,27.531883,-82.596883
TBD2003100105,251,27.577117,-82.561167
TBD2003100201,251,27.910783,-82.658783
TBD2003100202,251,27.91165,-82.664983
TBD2003100203,251,27.915467,-82.682583
TBD2003103101,800,27.882167,-82.539417
TBD2003103102,800,27.880833,-82.531967
TBD2003103103,800,27.882767,-82.533417
TBD2003103104,800,27.864617,-82.548
TBD2003103201,800,27.852267,-82.397467
TBD2003103202,800,27.821183,-82.399867
TBD2003103203,800,27.814483,-82.397783
TBD2003103301,250,27.68405,-82.677367
TBD2003103401,250,27.668517,-82.689833
TBD2003103501,181,27.708083,-82.5076
TBD2003103502,181,27.709133,-82.506217
TBD2003103503,181,27.710333,-82.5055
TBD2003103504,181,27.710733,-82.504417
TBD2003103505,181,27.710967,-82.500967
TBD2003103506,181,27.710383,-82.497883
TBD2003103507,181,27.7081,-82.50235
TBD2003103508,181,27.706233,-82.50345
TBD2003103509,181,27.706633,-82.512117
TBD2003103510,181,27.6984,-82.512917
TBD2003103601,250,27.522267,-82.679167
TBD2003103701,800,27.689533,-82.45075
TBD2003103702,800,27.70345,-82.449333
TBD2003103703,800,27.712683,-82.460167
TBD2003103704,800,27.708133,-82.462267
TBD2003103801,250,27.52095,-82.669017
TBD2003103802,250,27.523333,-82.672667
TBD2003103803,250,27.521583,-82.678317
TBD2003103901,250,27.658633,-82.725567
TBD2003103902,250,27.654567,-82.733333
TBD2003104001,250,27.522967,-82.6837
TBD2003104002,250,27.565167,-82.61955
TBD2003104101,800,27.68245,-82.530367
TBD2003104102,800,27.6095,-82.568783
TBD2003105001,800,27.8175,-82.399167
TBD2003105101,800,27.813683,-82.400083
TBD2003105102,800,27.814967,-82.403483
TBD2003105103,800,27.816633,-82.398467
TBD2003110101,251,27.6791,-82.514217
TBD2003110102,251,27.68805,-82.520867
TBD2003110103,251,27.697867,-82.516483
TBD2003110104,251,27.683333,-82.529983
TBD2003110105,251,27.6826,-82.529133
TBD2003110106,251,27.682167,-82.529383
TBD2003110107,251,27.682483,-82.517067
TBD2003110201,251,27.886967,-82.63225
TBD2003113101,800,27.8709,-82.403567
TBD2003113102,800,27.880583,-82.403483
TBD2003113103,800,27.88175,-82.40325
TBD2003113201,250,27.669017,-82.690133
TBD2003113301,800,27.845883,-82.395517
TBD2003113302,800,27.853867,-82.401233
TBD2003113303,800,27.85985,-82.383117
TBD2003113501,800,27.85225,-82.397417
TBD2003113502,800,27.858833,-82.383267
TBD2003113701,800,27.835983,-82.393
TBD2003113702,800,27.821667,-82.396667
TBD2003113801,800,27.68265,-82.518417
TBD2003113802,800,27.682883,-82.51835
TBD2003113901,800,27.70305,-82.447733
TBD2003114001,800,27.882167,-82.53965
TBD2003114002,800,27.847333,-82.552767
TBD2003114003,800,27.847,-82.545333
TBD2003114004,800,27.849667,-82.544333
TBD2003114101,800,27.765517,-82.432133
TBD2003114102,800,27.750133,-82.4617
TBD2003114201,250,27.594617,-82.5735
TBD2003120102,251,27.9061,-82.644433
TBD2003120103,251,27.90255,-82.641317
TBD2003120104,251,27.901167,-82.646817
TBD2003120301,251,27.628883,-82.723683
TBD2003120302,251,27.62835,-82.722233
TBD2003120303,251,27.6233,-82.726817
TBD2003120304,251,27.621617,-82.7234
TBD2003123101,800,27.888483,-82.541267
TBD2003123102,800,27.890433,-82.539033
TBD2003123103,800,27.8813,-82.5389
TBD2003123201,800,27.94045,-82.414917
TBD2003123202,800,27.89405,-82.432467
TBD2003123301,800,27.85825,-82.3908
TBD2003123302,800,27.851933,-82.397483
TBD2003123303,800,27.850783,-82.397267
TBD2003123304,800,27.845917,-82.395517
TBD2003123401,800,27.836317,-82.392867
TBD2003123402,800,27.7939,-82.419783
TBD2003123403,800,27.787333,-82.417717
TBD2003123501,800,27.7407,-82.4744
TBD2003123502,800,27.730733,-82.467117
TBD2003123601,800,27.700433,-82.453583
TBD2003123602,800,27.71285,-82.459833
TBD2003123701,800,27.685667,-82.527733
TBD2003123702,800,27.678267,-82.51955
TBD2003123703,800,27.680367,-82.518633
TBD2003123801,800,27.594333,-82.589417
TBD2003123802,800,27.587417,-82.6005
TBD2003123803,800,27.603167,-82.5507
TBD2003125001,800,27.8747,-82.603817
TBD2003125002,800,27.87615,-82.599183
TBD2003125003,800,27.896667,-82.646667
TBD2003125101,800,27.8978,-82.6467
TBD2003125102,800,27.897167,-82.6496
TBD2003125103,800,27.897567,-82.647217
TBD2004010101,251,27.536783,-82.623183
TBD2004010102,251,27.577133,-82.608883
TBD2004010103,251,27.580567,-82.604283
TBD2004010104,251,27.581867,-82.60365
TBD2004010201,251,27.686667,-82.68
TBD2004010301,251,27.636133,-82.711283
TBD2004010302,251,27.63,-82.704833
TBD2004010303,251,27.632117,-82.703567
TBD2004010304,251,27.63375,-82.702217
TBD2004010401,251,27.623883,-82.734583
TBD2004010402,251,27.6223,-82.7345
TBD2004010403,251,27.61885,-82.732917
TBD2004010404,251,27.621033,-82.733
TBD2004013101,800,27.884917,-82.532433
TBD2004013102,800,27.882267,-82.533483
TBD2004013201,800,27.867767,-82.40395
TBD2004013202,800,27.94065,-82.4475
TBD2004013203,800,27.909933,-82.424283
TBD2004013301,800,27.855683,-82.386717
TBD2004013302,800,27.8459,-82.395417
TBD2004013401,800,27.79335,-82.415417
TBD2004013402,800,27.8144,-82.39225
TBD2004013501,800,27.730517,-82.467167
TBD2004013502,800,27.727867,-82.471017
TBD2004013503,800,27.73055,-82.467183
TBD2004013601,800,27.700517,-82.453517
TBD2004013602,800,27.7037,-82.449417
TBD2004013603,800,27.7086,-82.462183
TBD2004013701,800,27.679083,-82.53075
TBD2004013702,800,27.679,-82.52015
TBD2004013801,800,27.664533,-82.541667
TBD2004014001,251,27.839683,-82.400183
TBD2004014002,251,27.84525,-82.404483
TBD2004020101,251,27.537917,-82.613617
TBD2004020102,251,27.541783,-82.611383
TBD2004020103,251,27.542067,-82.609083
TBD2004020104,251,27.5319,-82.59605
TBD2004020201,251,27.630283,-82.705933
TBD2004020202,251,27.631983,-82.705783
TBD2004020301,251,27.659717,-82.7203
TBD2004020401,251,27.632933,-82.716567
TBD2004020402,251,27.632483,-82.716733
TBD2004020501,251,27.6277,-82.719183
TBD2004020502,251,27.626717,-82.721267
TBD2004020503,251,27.625633,-82.7218
TBD2004023101,800,27.862883,-82.55265
TBD2004023102,800,27.860633,-82.563133
TBD2004023103,800,27.88305,-82.534717
TBD2004023201,800,27.86905,-82.426117
TBD2004023202,800,27.894433,-82.410583
TBD2004023301,800,27.848633,-82.39525
TBD2004023302,800,27.846167,-82.3955
TBD2004023401,800,27.814383,-82.40075
TBD2004023402,800,27.837217,-82.39165
TBD2004023501,800,27.774017,-82.429533
TBD2004023601,800,27.711467,-82.4537
TBD2004023602,800,27.712717,-82.460183
TBD2004023603,800,27.708583,-82.462133
TBD2004023701,800,27.681667,-82.528333
TBD2004023702,800,27.67775,-82.5332
TBD2004023801,800,27.608583,-82.5701
TBD2004023901,251,27.878983,-82.424617
TBD2004023902,251,27.839867,-82.539633
TBD2004023903,251,27.829983,-82.524117
TBD2004033101,800,27.846,-82.395483
TBD2004033102,800,27.8561,-82.386867
TBD2004033201,800,27.703483,-82.449083
TBD2004033202,800,27.70295,-82.4478
TBD2004033301,800,27.609117,-82.570333
TBD2004033302,800,27.614167,-82.570833
TBD2004033401,800,27.909933,-82.424333
TBD2004033402,800,27.879267,-82.402
TBD2004033501,800,27.861933,-82.552833
TBD2004033502,800,27.847967,-82.5519
TBD2004033503,800,27.883117,-82.534667
TBD2004033601,800,27.7306,-82.46725
TBD2004033602,800,27.728867,-82.469433
TBD2004033603,800,27.728133,-82.47105
TBD2004033701,800,27.677867,-82.532083
TBD2004033702,800,27.664567,-82.5417
TBD2004033801,800,27.8371,-82.39155
TBD2004033802,800,27.836583,-82.39135
TBD2004033803,800,27.837083,-82.390067
TBD2004033804,800,27.814467,-82.392117
TBD2004033805,800,27.837183,-82.3919
TBD2004033806,800,27.836733,-82.391317
TBD2004033901,251,27.846467,-82.397833
TBD2004034001,251,27.608867,-82.570317
TBD2004034002,251,27.656317,-82.548833
TBD2004034003,251,27.669967,-82.5391
TBD2004034101,800,27.862667,-82.395483
TBD2004034102,800,27.846,-82.386867
TBD2004043101,800,27.610283,-82.570267
TBD2004043102,800,27.6081,-82.573867
TBD2004043103,800,27.586567,-82.608983
TBD2004043201,800,27.708167,-82.46225
TBD2004043202,800,27.70365,-82.44925
TBD2004043301,800,27.85635,-82.391667
TBD2004043302,800,27.859333,-82.3546
TBD2004043401,800,27.680517,-82.5188
TBD2004043501,800,27.881483,-82.539833
TBD2004043502,800,27.849567,-82.54425
TBD2004043503,800,27.849533,-82.54405
TBD2004043601,800,27.730717,-82.466717
TBD2004043602,800,27.728783,-82.469367
TBD2004043701,800,27.836067,-82.393233
TBD2004043702,800,27.837233,-82.39195
TBD2004043703,800,27.837633,-82.3835
TBD2004043801,800,27.904233,-82.40795
TBD2004043802,800,27.9099,-82.42535
TBD2004043803,800,27.890667,-82.40845
TBD2004044001,251,27.717683,-82.500583
TBD2004053101,800,27.7031,-82.447683
TBD2004053102,800,27.7037,-82.44925
TBD2004053103,800,27.711467,-82.456267
TBD2004053104,800,27.689467,-82.449867
TBD2004053105,800,27.703217,-82.447583
TBD2004053201,800,27.813,-82.404833
TBD2004053202,800,27.814167,-82.404
TBD2004053203,800,27.836667,-82.385
TBD2004053301,800,27.608883,-82.569467
TBD2004053302,800,27.607533,-82.562183
TBD2004053401,800,27.860717,-82.5523
TBD2004053402,800,27.841583,-82.538967
TBD2004053403,800,27.83355,-82.5621
TBD2004053404,800,27.882167,-82.539633
TBD2004053501,800,27.731517,-82.467433
TBD2004053502,800,27.7433,-82.480417
TBD2004053601,800,27.846283,-82.395483
TBD2004053602,800,27.85575,-82.38685
TBD2004053603,800,27.846283,-82.395483
TBD2004053701,800,27.884267,-82.403517
TBD2004053702,800,27.8965,-82.434633
TBD2004053703,800,27.909717,-82.425333
TBD2004053704,800,27.896517,-82.434617
TBD2004053801,800,27.677717,-82.5176
TBD2004053802,800,27.6786,-82.519983
TBD2004053901,251,27.594617,-82.594467
TBD2004053902,251,27.645283,-82.37105
TBD2004053903,251,27.676667,-82.545
TBD2004054001,251,27.891983,-82.412667
TBD2004054002,251,27.827583,-82.395883
TBD2004054003,251,27.827183,-82.397367
TBD2004054101,800,27.85595,-82.386833
TBD2004054102,800,27.858033,-82.360067
TBD2004063101,800,27.90905,-82.422433
TBD2004063102,800,27.9165,-82.447967
TBD2004063103,800,27.894433,-82.410217
TBD2004063201,800,27.684817,-82.52835
TBD2004063202,800,27.677733,-82.532467
TBD2004063203,800,27.688233,-82.523633
TBD2004063301,800,27.8372,-82.39145
TBD2004063302,800,27.837083,-82.38965
TBD2004063401,800,27.7301,-82.467183
TBD2004063501,800,27.6641,-82.548117
TBD2004063502,800,27.604667,-82.5653
TBD2004063503,800,27.64235,-82.558967
TBD2004063601,800,27.823683,-82.487983
TBD2004063602,800,27.8289,-82.51175
TBD2004063603,800,27.840783,-82.53735
TBD2004063604,800,27.831233,-82.526333
TBD2004063605,800,27.881667,-82.539133
TBD2004063701,800,27.721117,-82.4962
TBD2004063702,800,27.708517,-82.462183
TBD2004063703,800,27.703383,-82.449167
TBD2004063801,800,27.8459,-82.395317
TBD2004063802,800,27.855933,-82.386867
TBD2004064001,251,27.815,-82.395
TBD2004073101,800,27.835767,-82.392583
TBD2004073102,800,27.8371,-82.391333
TBD2004073103,800,27.836567,-82.385367
TBD2004073201,800,27.725,-82.475
TBD2004073202,800,27.736667,-82.475
TBD2004073203,800,27.738333,-82.473333
TBD2004073204,800,27.745,-82.476667
TBD2004073301,800,27.6774,-82.530617
TBD2004073302,800,27.6775,-82.53215
TBD2004073303,800,27.67845,-82.519333
TBD2004073401,800,27.836067,-82.393233
TBD2004073402,800,27.85255,-82.3971
TBD2004073501,800,27.608483,-82.5703
TBD2004073502,800,27.6059,-82.57745
TBD2004073503,800,27.608483,-82.5703
TBD2004073601,800,27.7157,-82.455567
TBD2004073602,800,27.712767,-82.457417
TBD2004073603,800,27.71,-82.466667
TBD2004073701,800,27.852117,-82.39745
TBD2004073702,800,27.85565,-82.386717
TBD2004073703,800,27.845933,-82.395467
TBD2004073801,800,27.881383,-82.539483
TBD2004073802,800,27.872067,-82.534967
TBD2004073803,800,27.881733,-82.535217
TBD2004073901,251,27.716233,-82.487217
TBD2004073902,251,27.714817,-82.490667
TBD2004074001,251,27.882367,-82.534367
TBD2004074101,800,27.636667,-82.563333
TBD2004074102,800,27.676667,-82.531667
TBD2004074103,800,27.686667,-82.521667
TBD2004074201,800,27.837117,-82.39165
TBD2004074202,800,27.852933,-82.396933
TBD2004074301,800,27.83695,-82.391417
TBD2004074302,800,27.840783,-82.3905
TBD2004076101,800,27.8335,-82.527833
TBD2004076102,800,27.833167,-82.526333
TBD2004076103,800,27.832,-82.521667
TBD2004076104,800,27.8285,-82.512167
TBD2004076201,800,27.825483,-82.509183
TBD2004076202,800,27.825467,-82.5031
TBD2004076203,800,27.825467,-82.503117
TBD2004076301,800,27.833267,-82.52625
TBD2004076302,800,27.834,-82.525917
TBD2004076303,800,27.8337,-82.52775
TBD2004076304,800,27.825617,-82.497133
TBD2004076401,800,27.857683,-82.615117
TBD2004076402,800,27.851967,-82.598367
TBD2004076403,800,27.851017,-82.598567
TBD2004076404,800,27.846867,-82.59485
TBD2004076405,800,27.829467,-82.585833
TBD2004076501,800,27.846667,-82.593333
TBD2004076502,800,27.836667,-82.59
TBD2004076503,800,27.836667,-82.59
TBD2004076601,800,27.83925,-82.59425
TBD2004083101,800,27.881617,-82.424083
TBD2004083102,800,27.90985,-82.422117
TBD2004083103,800,27.908517,-82.4253
TBD2004083201,800,27.836967,-82.38955
TBD2004083202,800,27.814383,-82.394933
TBD2004083203,800,27.836517,-82.391367
TBD2004083301,800,27.852383,-82.397433
TBD2004083302,800,27.845867,-82.395433
TBD2004083401,800,27.740333,-82.462933
TBD2004083402,800,27.742033,-82.463383
TBD2004083501,800,27.6824,-82.53015
TBD2004083502,800,27.68565,-82.5228
TBD2004083601,800,27.607817,-82.5668
TBD2004083602,800,27.603117,-82.55085
TBD2004083603,800,27.610867,-82.567667
TBD2004083604,800,27.604583,-82.569083
TBD2004083701,800,27.668567,-82.426333
TBD2004083702,800,27.6893,-82.450833
TBD2004083801,800,27.825483,-82.496917
TBD2004083901,251,27.568517,-82.568333
